ano_sinistro,indicador,categoria,obitos
2024,Codigo IBGE,3556503,9
2024,Codigo IBGE,3556602,2
2024,Codigo IBGE,3556701,7
2024,Codigo IBGE,3556800,2
2024,Codigo IBGE,3556958,1
2024,Codigo IBGE,3557006,21
2024,Codigo IBGE,3557105,21
2024,Codigo IBGE,3557154,1
2024,Codigo IBGE,3557303,1
2025,Codigo IBGE,3500105,3
2025,Codigo IBGE,3500303,3
2025,Codigo IBGE,3500402,1
2025,Codigo IBGE,3500501,4
2025,Codigo IBGE,3500550,3
2025,Codigo IBGE,3500709,3
2025,Codigo IBGE,3500758,1
2025,Codigo IBGE,3501004,8
2025,Codigo IBGE,3501152,4
2025,Codigo IBGE,3501202,2
2025,Codigo IBGE,3501301,3
2025,Codigo IBGE,3501509,2
2025,Codigo IBGE,3501608,21
2025,Codigo IBGE,3501707,4
2025,Codigo IBGE,3501905,19
2025,Codigo IBGE,3502002,1
2025,Codigo IBGE,3502101,12
2025,Codigo IBGE,3502200,4
2025,Codigo IBGE,3502309,3
2025,Codigo IBGE,3502408,1
2025,Codigo IBGE,3502507,14
2025,Codigo IBGE,3502705,7
2025,Codigo IBGE,3502754,15
2025,Codigo IBGE,3502804,33
2025,Codigo IBGE,3502903,12
2025,Codigo IBGE,3503000,1
2025,Codigo IBGE,3503208,34
2025,Codigo IBGE,3503307,19
2025,Codigo IBGE,3503356,1
2025,Codigo IBGE,3503406,2
2025,Codigo IBGE,3503505,1
2025,Codigo IBGE,3503802,11
2025,Codigo IBGE,3503901,11
2025,Codigo IBGE,3504008,21
2025,Codigo IBGE,3504107,34
2025,Codigo IBGE,3504206,4
2025,Codigo IBGE,3504305,2
2025,Codigo IBGE,3504404,2
2025,Codigo IBGE,3504503,19
2025,Codigo IBGE,3504602,6
2025,Codigo IBGE,3504701,1
2025,Codigo IBGE,3504800,1
2025,Codigo IBGE,3504909,3
2025,Codigo IBGE,3505104,1
2025,Codigo IBGE,3505203,6
2025,Codigo IBGE,3505302,5
2025,Codigo IBGE,3505401,4
2025,Codigo IBGE,3505500,28
2025,Codigo IBGE,3505609,3
2025,Codigo IBGE,3505708,35
2025,Codigo IBGE,3505807,3
2025,Codigo IBGE,3505906,10
2025,Codigo IBGE,3506003,44
2025,Codigo IBGE,3506102,16
2025,Codigo IBGE,3506201,2
2025,Codigo IBGE,3506300,1
2025,Codigo IBGE,3506359,12
2025,Codigo IBGE,3506508,20
2025,Codigo IBGE,3506607,11
2025,Codigo IBGE,3506706,4
2025,Codigo IBGE,3506805,3
2025,Codigo IBGE,3506904,5
2025,Codigo IBGE,3507001,14
2025,Codigo IBGE,3507100,8
2025,Codigo IBGE,3507308,1
2025,Codigo IBGE,3507407,6
2025,Codigo IBGE,3507506,16
2025,Codigo IBGE,3507605,30
2025,Codigo IBGE,3507704,2
2025,Codigo IBGE,3507902,3
2025,Codigo IBGE,3508009,2
2025,Codigo IBGE,3508108,3
2025,Codigo IBGE,3508405,16
2025,Codigo IBGE,3508504,21
2025,Codigo IBGE,3508603,6
2025,Codigo IBGE,3508702,1
2025,Codigo IBGE,3508801,1
2025,Codigo IBGE,3508900,2
2025,Codigo IBGE,3509007,19
2025,Codigo IBGE,3509106,1
2025,Codigo IBGE,3509205,11
2025,Codigo IBGE,3509254,7
2025,Codigo IBGE,3509403,8
2025,Codigo IBGE,3509452,1
2025,Codigo IBGE,3509502,142
2025,Codigo IBGE,3509601,13
2025,Codigo IBGE,3509700,6
2025,Codigo IBGE,3509809,2
2025,Codigo IBGE,3509908,2
2025,Codigo IBGE,3509957,3
2025,Codigo IBGE,3510005,4
2025,Codigo IBGE,3510153,1
2025,Codigo IBGE,3510203,11
2025,Codigo IBGE,3510302,7
2025,Codigo IBGE,3510401,8
2025,Codigo IBGE,3510500,21
2025,Codigo IBGE,3510609,34
2025,Codigo IBGE,3510708,5
2025,Codigo IBGE,3510807,11
2025,Codigo IBGE,3510906,1
2025,Codigo IBGE,3511003,7
2025,Codigo IBGE,3511102,14
2025,Codigo IBGE,3511201,3
2025,Codigo IBGE,3511300,5
2025,Codigo IBGE,3511409,2
2025,Codigo IBGE,3511508,8
2025,Codigo IBGE,3511607,2
2025,Codigo IBGE,3511706,1
2025,Codigo IBGE,3511904,3
2025,Codigo IBGE,3512001,4
2025,Codigo IBGE,3512100,2
2025,Codigo IBGE,3512209,6
2025,Codigo IBGE,3512308,2
2025,Codigo IBGE,3512407,9
2025,Codigo IBGE,3512506,3
2025,Codigo IBGE,3512605,2
2025,Codigo IBGE,3512803,8
2025,Codigo IBGE,3512902,3
2025,Codigo IBGE,3513009,47
2025,Codigo IBGE,3513108,6
2025,Codigo IBGE,3513207,1
2025,Codigo IBGE,3513306,1
2025,Codigo IBGE,3513405,8
2025,Codigo IBGE,3513504,36
2025,Codigo IBGE,3513603,6
2025,Codigo IBGE,3513702,5
2025,Codigo IBGE,3513801,34
2025,Codigo IBGE,3513900,6
2025,Codigo IBGE,3514106,3
2025,Codigo IBGE,3514403,13
2025,Codigo IBGE,3514502,5
2025,Codigo IBGE,3514601,2
2025,Codigo IBGE,3514700,1
2025,Codigo IBGE,3514809,1
2025,Codigo IBGE,3514908,1
2025,Codigo IBGE,3514924,1
2025,Codigo IBGE,3515004,35
2025,Codigo IBGE,3515103,13
2025,Codigo IBGE,3515186,5
2025,Codigo IBGE,3515194,1
2025,Codigo IBGE,3515202,1
2025,Codigo IBGE,3515301,3
2025,Codigo IBGE,3515350,2
2025,Codigo IBGE,3515400,2
2025,Codigo IBGE,3515509,14
2025,Codigo IBGE,3515707,8
2025,Codigo IBGE,3515905,1
2025,Codigo IBGE,3516002,2
2025,Codigo IBGE,3516101,1
2025,Codigo IBGE,3516200,40
2025,Codigo IBGE,3516309,9
2025,Codigo IBGE,3516408,27
2025,Codigo IBGE,3516507,2
2025,Codigo IBGE,3516606,1
2025,Codigo IBGE,3516705,6
2025,Codigo IBGE,3516804,1
2025,Codigo IBGE,3516903,8
2025,Codigo IBGE,3517000,2
2025,Codigo IBGE,3517109,6
2025,Codigo IBGE,3517208,2
2025,Codigo IBGE,3517307,1
2025,Codigo IBGE,3517406,5
2025,Codigo IBGE,3517505,4
2025,Codigo IBGE,3517604,8
2025,Codigo IBGE,3517703,5
2025,Codigo IBGE,3518008,2
2025,Codigo IBGE,3518107,3
2025,Codigo IBGE,3518206,4
2025,Codigo IBGE,3518305,8
2025,Codigo IBGE,3518404,16
2025,Codigo IBGE,3518503,3
2025,Codigo IBGE,3518602,4
2025,Codigo IBGE,3518701,38
2025,Codigo IBGE,3518800,162
2025,Codigo IBGE,3518859,3
2025,Codigo IBGE,3518909,1
2025,Codigo IBGE,3519006,3
2025,Codigo IBGE,3519055,3
2025,Codigo IBGE,3519071,17
2025,Codigo IBGE,3519105,1
2025,Codigo IBGE,3519303,6
2025,Codigo IBGE,3519402,3
2025,Codigo IBGE,3519600,15
2025,Codigo IBGE,3519709,24
2025,Codigo IBGE,3519808,2
2025,Codigo IBGE,3519907,1
2025,Codigo IBGE,3520004,2
2025,Codigo IBGE,3520103,6
2025,Codigo IBGE,3520202,4
2025,Codigo IBGE,3520301,5
2025,Codigo IBGE,3520400,2
2025,Codigo IBGE,3520426,4
2025,Codigo IBGE,3520442,3
2025,Codigo IBGE,3520509,37
2025,Codigo IBGE,3520608,2
2025,Codigo IBGE,3520905,3
2025,Codigo IBGE,3521002,5
2025,Codigo IBGE,3521101,5
2025,Codigo IBGE,3521150,1
2025,Codigo IBGE,3521200,1
2025,Codigo IBGE,3521309,2
2025,Codigo IBGE,3521408,3
2025,Codigo IBGE,3521507,1
2025,Codigo IBGE,3521705,5
2025,Codigo IBGE,3521804,8
2025,Codigo IBGE,3522109,29
2025,Codigo IBGE,3522158,1
2025,Codigo IBGE,3522208,32
2025,Codigo IBGE,3522307,32
2025,Codigo IBGE,3522406,18
2025,Codigo IBGE,3522505,25
2025,Codigo IBGE,3522604,12
2025,Codigo IBGE,3522653,2
2025,Codigo IBGE,3522703,10
2025,Codigo IBGE,3522802,3
2025,Codigo IBGE,3522901,4
2025,Codigo IBGE,3523008,4
2025,Codigo IBGE,3523107,41
2025,Codigo IBGE,3523206,6
2025,Codigo IBGE,3523305,6
2025,Codigo IBGE,3523404,31
2025,Codigo IBGE,3523503,6
2025,Codigo IBGE,3523602,3
2025,Codigo IBGE,3523701,4
2025,Codigo IBGE,3523800,2
2025,Codigo IBGE,3523909,45
2025,Codigo IBGE,3524006,12
2025,Codigo IBGE,3524105,10
2025,Codigo IBGE,3524303,11
2025,Codigo IBGE,3524402,32
2025,Codigo IBGE,3524501,2
2025,Codigo IBGE,3524600,2
2025,Codigo IBGE,3524709,11
2025,Codigo IBGE,3524808,8
2025,Codigo IBGE,3524907,1
2025,Codigo IBGE,3525003,6
2025,Codigo IBGE,3525102,8
2025,Codigo IBGE,3525201,11
2025,Codigo IBGE,3525300,13
2025,Codigo IBGE,3525409,1
2025,Codigo IBGE,3525508,3
2025,Codigo IBGE,3525706,10
2025,Codigo IBGE,3525904,79
2025,Codigo IBGE,3526001,1
2025,Codigo IBGE,3526100,5
2025,Codigo IBGE,3526209,16
2025,Codigo IBGE,3526308,2
2025,Codigo IBGE,3526407,2
2025,Codigo IBGE,3526605,3
2025,Codigo IBGE,3526704,13
2025,Codigo IBGE,3526803,4
2025,Codigo IBGE,3526902,57
2025,Codigo IBGE,3527009,3
2025,Codigo IBGE,3527108,16
2025,Codigo IBGE,3527207,10
2025,Codigo IBGE,3527306,8
2025,Codigo IBGE,3527405,1
2025,Codigo IBGE,3527603,1
2025,Codigo IBGE,3527702,1
2025,Codigo IBGE,3527900,1
2025,Codigo IBGE,3528007,8
2025,Codigo IBGE,3528403,9
2025,Codigo IBGE,3528502,17
2025,Codigo IBGE,3528601,2
2025,Codigo IBGE,3528700,1
2025,Codigo IBGE,3528809,6
2025,Codigo IBGE,3528858,2
2025,Codigo IBGE,3529005,35
2025,Codigo IBGE,3529104,1
2025,Codigo IBGE,3529203,5
2025,Codigo IBGE,3529302,16
2025,Codigo IBGE,3529401,30
2025,Codigo IBGE,3529500,3
2025,Codigo IBGE,3529609,2
2025,Codigo IBGE,3529708,5
2025,Codigo IBGE,3529807,2
2025,Codigo IBGE,3529906,15
2025,Codigo IBGE,3530003,2
2025,Codigo IBGE,3530102,2
2025,Codigo IBGE,3530201,1
2025,Codigo IBGE,3530300,7
2025,Codigo IBGE,3530409,1
2025,Codigo IBGE,3530508,13
2025,Codigo IBGE,3530607,54
2025,Codigo IBGE,3530706,31
2025,Codigo IBGE,3530805,21
2025,Codigo IBGE,3531001,1
2025,Codigo IBGE,3531100,8
2025,Codigo IBGE,3531209,1
2025,Codigo IBGE,3531308,1
2025,Codigo IBGE,3531407,4
2025,Codigo IBGE,3531506,9
2025,Codigo IBGE,3531704,2
2025,Codigo IBGE,3531803,14
2025,Codigo IBGE,3531902,9
2025,Codigo IBGE,3532009,2
2025,Codigo IBGE,3532058,1
2025,Codigo IBGE,3532306,1
2025,Codigo IBGE,3532405,3
2025,Codigo IBGE,3532603,4
2025,Codigo IBGE,3532801,2
2025,Codigo IBGE,3532843,1
2025,Codigo IBGE,3533007,5
2025,Codigo IBGE,3533205,1
2025,Codigo IBGE,3533254,1
2025,Codigo IBGE,3533403,6
2025,Codigo IBGE,3533502,5
2025,Codigo IBGE,3533601,16
2025,Codigo IBGE,3533700,4
2025,Codigo IBGE,3533908,15
2025,Codigo IBGE,3534005,2
2025,Codigo IBGE,3534104,1
2025,Codigo IBGE,3534203,1
2025,Codigo IBGE,3534302,15
2025,Codigo IBGE,3534401,73
2025,Codigo IBGE,3534500,1
2025,Codigo IBGE,3534609,3
2025,Codigo IBGE,3534708,13
2025,Codigo IBGE,3534757,1
2025,Codigo IBGE,3534807,3
2025,Codigo IBGE,3534906,2
2025,Codigo IBGE,3535101,1
2025,Codigo IBGE,3535200,3
2025,Codigo IBGE,3535309,1
2025,Codigo IBGE,3535408,3
2025,Codigo IBGE,3535507,10
2025,Codigo IBGE,3535606,2
2025,Codigo IBGE,3535705,2
2025,Codigo IBGE,3535804,2
2025,Codigo IBGE,3536000,6
2025,Codigo IBGE,3536109,5
2025,Codigo IBGE,3536208,7
2025,Codigo IBGE,3536307,2
2025,Codigo IBGE,3536406,2
2025,Codigo IBGE,3536505,12
2025,Codigo IBGE,3536570,2
2025,Codigo IBGE,3536604,1
2025,Codigo IBGE,3536703,12
2025,Codigo IBGE,3536802,1
2025,Codigo IBGE,3536901,1
2025,Codigo IBGE,3537008,2
2025,Codigo IBGE,3537107,6
2025,Codigo IBGE,3537206,2
2025,Codigo IBGE,3537305,11
2025,Codigo IBGE,3537404,4
2025,Codigo IBGE,3537602,20
2025,Codigo IBGE,3537701,1
2025,Codigo IBGE,3537800,17
2025,Codigo IBGE,3537909,9
2025,Codigo IBGE,3538006,45
2025,Codigo IBGE,3538105,2
2025,Codigo IBGE,3538204,2
2025,Codigo IBGE,3538303,2
2025,Codigo IBGE,3538501,2
2025,Codigo IBGE,3538600,9
2025,Codigo IBGE,3538709,74
2025,Codigo IBGE,3538808,2
2025,Codigo IBGE,3538907,4
2025,Codigo IBGE,3539004,2
2025,Codigo IBGE,3539103,1
2025,Codigo IBGE,3539202,2
2025,Codigo IBGE,3539301,10
2025,Codigo IBGE,3539400,4
2025,Codigo IBGE,3539509,5
2025,Codigo IBGE,3539707,1
2025,Codigo IBGE,3539806,8
2025,Codigo IBGE,3539905,6
2025,Codigo IBGE,3540002,5
2025,Codigo IBGE,3540101,2
2025,Codigo IBGE,3540200,5
2025,Codigo IBGE,3540259,1
2025,Codigo IBGE,3540408,2
2025,Codigo IBGE,3540507,7
2025,Codigo IBGE,3540606,17
2025,Codigo IBGE,3540705,6
2025,Codigo IBGE,3540804,3
2025,Codigo IBGE,3540903,6
2025,Codigo IBGE,3541000,53
2025,Codigo IBGE,3541059,1
2025,Codigo IBGE,3541307,7
2025,Codigo IBGE,3541406,28
2025,Codigo IBGE,3541505,2
2025,Codigo IBGE,3541604,2
2025,Codigo IBGE,3541653,3
2025,Codigo IBGE,3541802,1
2025,Codigo IBGE,3541901,1
2025,Codigo IBGE,3542008,4
2025,Codigo IBGE,3542107,4
2025,Codigo IBGE,3542206,9
2025,Codigo IBGE,3542404,1
2025,Codigo IBGE,3542503,5
2025,Codigo IBGE,3542602,14
2025,Codigo IBGE,3542701,3
2025,Codigo IBGE,3542909,3
2025,Codigo IBGE,3543105,2
2025,Codigo IBGE,3543204,1
2025,Codigo IBGE,3543253,1
2025,Codigo IBGE,3543303,11
2025,Codigo IBGE,3543402,88
2025,Codigo IBGE,3543501,5
2025,Codigo IBGE,3543709,3
2025,Codigo IBGE,3543907,33
2025,Codigo IBGE,3544004,5
2025,Codigo IBGE,3544103,5
2025,Codigo IBGE,3544202,1
2025,Codigo IBGE,3544251,1
2025,Codigo IBGE,3544301,4
2025,Codigo IBGE,3544509,1
2025,Codigo IBGE,3544707,2
2025,Codigo IBGE,3544806,5
2025,Codigo IBGE,3544905,1
2025,Codigo IBGE,3545001,7
2025,Codigo IBGE,3545159,2
2025,Codigo IBGE,3545209,23
2025,Codigo IBGE,3545308,9
2025,Codigo IBGE,3545407,1
2025,Codigo IBGE,3545506,2
2025,Codigo IBGE,3545605,3
2025,Codigo IBGE,3545704,1
2025,Codigo IBGE,3545803,21
2025,Codigo IBGE,3546009,2
2025,Codigo IBGE,3546256,4
2025,Codigo IBGE,3546306,4
2025,Codigo IBGE,3546405,12
2025,Codigo IBGE,3546603,1
2025,Codigo IBGE,3546702,8
2025,Codigo IBGE,3546801,8
2025,Codigo IBGE,3546900,1
2025,Codigo IBGE,3547007,1
2025,Codigo IBGE,3547106,1
2025,Codigo IBGE,3547205,1
2025,Codigo IBGE,3547304,16
2025,Codigo IBGE,3547502,9
2025,Codigo IBGE,3547650,1
2025,Codigo IBGE,3547700,4
2025,Codigo IBGE,3547809,68
2025,Codigo IBGE,3547908,2
2025,Codigo IBGE,3548005,7
2025,Codigo IBGE,3548054,4
2025,Codigo IBGE,3548104,2
2025,Codigo IBGE,3548203,1
2025,Codigo IBGE,3548302,1
2025,Codigo IBGE,3548500,34
2025,Codigo IBGE,3548609,2
2025,Codigo IBGE,3548708,127
2025,Codigo IBGE,3548807,5
2025,Codigo IBGE,3548906,26
2025,Codigo IBGE,3549102,12
2025,Codigo IBGE,3549409,3
2025,Codigo IBGE,3549607,1
2025,Codigo IBGE,3549706,7
2025,Codigo IBGE,3549805,62
2025,Codigo IBGE,3549904,78
2025,Codigo IBGE,3549953,4
2025,Codigo IBGE,3550001,2
2025,Codigo IBGE,3550100,12
2025,Codigo IBGE,3550209,6
2025,Codigo IBGE,3550308,1035
2025,Codigo IBGE,3550407,7
2025,Codigo IBGE,3550506,2
2025,Codigo IBGE,3550605,14
2025,Codigo IBGE,3550704,24
2025,Codigo IBGE,3550803,1
2025,Codigo IBGE,3550902,11
2025,Codigo IBGE,3551009,56
2025,Codigo IBGE,3551108,1
2025,Codigo IBGE,3551207,5
2025,Codigo IBGE,3551306,5
2025,Codigo IBGE,3551405,1
2025,Codigo IBGE,3551504,5
2025,Codigo IBGE,3551603,7
2025,Codigo IBGE,3551702,15
2025,Codigo IBGE,3551801,3
2025,Codigo IBGE,3551900,2
2025,Codigo IBGE,3552007,2
2025,Codigo IBGE,3552106,9
2025,Codigo IBGE,3552205,114
2025,Codigo IBGE,3552403,34
2025,Codigo IBGE,3552502,24
2025,Codigo IBGE,3552601,1
2025,Codigo IBGE,3552700,2
2025,Codigo IBGE,3552809,27
2025,Codigo IBGE,3552908,1
2025,Codigo IBGE,3553005,4
2025,Codigo IBGE,3553104,1
2025,Codigo IBGE,3553203,4
2025,Codigo IBGE,3553401,5
2025,Codigo IBGE,3553500,2
2025,Codigo IBGE,3553609,4
2025,Codigo IBGE,3553708,15
2025,Codigo IBGE,3553807,9
2025,Codigo IBGE,3553856,2
2025,Codigo IBGE,3553955,4
2025,Codigo IBGE,3554003,20
2025,Codigo IBGE,3554102,46
2025,Codigo IBGE,3554409,1
2025,Codigo IBGE,3554508,14
2025,Codigo IBGE,3554607,3
2025,Codigo IBGE,3554755,4
2025,Codigo IBGE,3554805,4
2025,Codigo IBGE,3554904,6
2025,Codigo IBGE,3554953,1
2025,Codigo IBGE,3555000,12
2025,Codigo IBGE,3555109,5
2025,Codigo IBGE,3555208,3
2025,Codigo IBGE,3555307,2
2025,Codigo IBGE,3555356,3
2025,Codigo IBGE,3555406,21
2025,Codigo IBGE,3555604,3
2025,Codigo IBGE,3555802,2
2025,Codigo IBGE,3556008,8
2025,Codigo IBGE,3556107,4
2025,Codigo IBGE,3556206,13
2025,Codigo IBGE,3556305,2
2025,Codigo IBGE,3556354,4
2025,Codigo IBGE,3556404,8
2025,Codigo IBGE,3556453,6
2025,Codigo IBGE,3556503,11
2025,Codigo IBGE,3556602,2
2025,Codigo IBGE,3556701,12
2025,Codigo IBGE,3556800,1
2025,Codigo IBGE,3556909,3
2025,Codigo IBGE,3556958,1
2025,Codigo IBGE,3557006,14
2025,Codigo IBGE,3557105,11
2025,Codigo IBGE,3557154,1
2025,Codigo IBGE,3557204,1
2026,Codigo IBGE,3500303,4
2026,Codigo IBGE,3500402,3
2026,Codigo IBGE,3500501,4
2026,Codigo IBGE,3500600,1
2026,Codigo IBGE,3500709,3
2026,Codigo IBGE,3500758,4
2026,Codigo IBGE,3500907,1
2026,Codigo IBGE,3501103,1
2026,Codigo IBGE,3501152,1
2026,Codigo IBGE,3501301,2
2026,Codigo IBGE,3501608,14
2026,Codigo IBGE,3501707,1
2026,Codigo IBGE,3501905,7
2026,Codigo IBGE,3502002,2
2026,Codigo IBGE,3502101,5
2026,Codigo IBGE,3502200,7
2026,Codigo IBGE,3502507,5
2026,Codigo IBGE,3502606,1
2026,Codigo IBGE,3502705,7
2026,Codigo IBGE,3502754,3
2026,Codigo IBGE,3502804,8
2026,Codigo IBGE,3502903,7
2026,Codigo IBGE,3503000,1
2026,Codigo IBGE,3503208,16
2026,Codigo IBGE,3503307,6
2026,Codigo IBGE,3503356,1
2026,Codigo IBGE,3503406,2
2026,Codigo IBGE,3503604,2
2026,Codigo IBGE,3503802,5
2026,Codigo IBGE,3503901,10
2026,Codigo IBGE,3504008,12
2026,Codigo IBGE,3504107,13
2026,Codigo IBGE,3504305,1
2026,Codigo IBGE,3504404,4
2026,Codigo IBGE,3504503,10
2026,Codigo IBGE,3504701,1
2026,Codigo IBGE,3504909,2
2026,Codigo IBGE,3505005,1
2026,Codigo IBGE,3505203,1
2026,Codigo IBGE,3505302,2
2026,Codigo IBGE,3505351,1
2026,Codigo IBGE,3505401,5
2026,Codigo IBGE,3505500,12
2026,Codigo IBGE,3505609,2
2026,Codigo IBGE,3505708,20
2026,Codigo IBGE,3505807,2
2026,Codigo IBGE,3505906,3
2026,Codigo IBGE,3506003,20
2026,Codigo IBGE,3506102,4
2026,Codigo IBGE,3506201,1
2026,Codigo IBGE,3506359,7
2026,Codigo IBGE,3506508,11
2026,Codigo IBGE,3506607,4
2026,Codigo IBGE,3506706,1
2026,Codigo IBGE,3506805,2
2026,Codigo IBGE,3506904,1
2026,Codigo IBGE,3507001,4
2026,Codigo IBGE,3507100,2
2026,Codigo IBGE,3507308,2
2026,Codigo IBGE,3507407,2
2026,Codigo IBGE,3507506,9
2026,Codigo IBGE,3507605,16
2026,Codigo IBGE,3507753,3
2026,Codigo IBGE,3507803,1
2026,Codigo IBGE,3507902,2
2026,Codigo IBGE,3508108,2
2026,Codigo IBGE,3508207,2
2026,Codigo IBGE,3508306,2
2026,Codigo IBGE,3508405,2
2026,Codigo IBGE,3508504,14
2026,Codigo IBGE,3508702,2
2026,Codigo IBGE,3508801,2
2026,Codigo IBGE,3509007,5
2026,Codigo IBGE,3509106,3
2026,Codigo IBGE,3509205,11
2026,Codigo IBGE,3509254,7
2026,Codigo IBGE,3509502,33
2026,Codigo IBGE,3509601,3
2026,Codigo IBGE,3509700,3
2026,Codigo IBGE,3509809,3
2026,Codigo IBGE,3509908,2
2026,Codigo IBGE,3509957,1
2026,Codigo IBGE,3510005,2
2026,Codigo IBGE,3510153,2
2026,Codigo IBGE,3510203,3
2026,Codigo IBGE,3510302,1
2026,Codigo IBGE,3510401,1
2026,Codigo IBGE,3510500,7
2026,Codigo IBGE,3510609,10
2026,Codigo IBGE,3510708,1
2026,Codigo IBGE,3510807,5
2026,Codigo IBGE,3510906,1
2026,Codigo IBGE,3511003,6
2026,Codigo IBGE,3511102,8
2026,Codigo IBGE,3511300,3
2026,Codigo IBGE,3511409,1
2026,Codigo IBGE,3511508,4
2026,Codigo IBGE,3511607,1
2026,Codigo IBGE,3511706,2
2026,Codigo IBGE,3511904,1
2026,Codigo IBGE,3512001,2
2026,Codigo IBGE,3512100,2
2026,Codigo IBGE,3512209,4
2026,Codigo IBGE,3512308,1
2026,Codigo IBGE,3512407,3
2026,Codigo IBGE,3512506,2
2026,Codigo IBGE,3512704,2
2026,Codigo IBGE,3512803,2
2026,Codigo IBGE,3512902,2
2026,Codigo IBGE,3513009,20
2026,Codigo IBGE,3513108,1
2026,Codigo IBGE,3513207,1
2026,Codigo IBGE,3513405,2
2026,Codigo IBGE,3513504,14
2026,Codigo IBGE,3513603,2
2026,Codigo IBGE,3513702,3
2026,Codigo IBGE,3513801,23
2026,Codigo IBGE,3514007,1
2026,Codigo IBGE,3514106,4
2026,Codigo IBGE,3514205,1
2026,Codigo IBGE,3514304,1
2026,Codigo IBGE,3514403,2
2026,Codigo IBGE,3514502,2
2026,Codigo IBGE,3514601,3
2026,Codigo IBGE,3514700,1
2026,Codigo IBGE,3514809,4
2026,Codigo IBGE,3514908,6
2026,Codigo IBGE,3515004,13
2026,Codigo IBGE,3515103,2
2026,Codigo IBGE,3515129,1
2026,Codigo IBGE,3515152,2
2026,Codigo IBGE,3515186,1
2026,Codigo IBGE,3515202,2
2026,Codigo IBGE,3515301,1
2026,Codigo IBGE,3515400,2
2026,Codigo IBGE,3515509,4
2026,Codigo IBGE,3515707,5
2026,Codigo IBGE,3516002,1
2026,Codigo IBGE,3516200,28
2026,Codigo IBGE,3516309,4
2026,Codigo IBGE,3516408,17
2026,Codigo IBGE,3516606,1
2026,Codigo IBGE,3517208,1
2026,Codigo IBGE,3517604,1
2026,Codigo IBGE,3517703,3
2026,Codigo IBGE,3517901,1
2026,Codigo IBGE,3518107,1
2026,Codigo IBGE,3518206,5
2026,Codigo IBGE,3518305,4
2026,Codigo IBGE,3518404,11
2026,Codigo IBGE,3518503,3
2026,Codigo IBGE,3518602,2
2026,Codigo IBGE,3518701,25
2026,Codigo IBGE,3518800,73
2026,Codigo IBGE,3518859,1
2026,Codigo IBGE,3519006,3
2026,Codigo IBGE,3519055,1
2026,Codigo IBGE,3519071,16
2026,Codigo IBGE,3519105,1
2026,Codigo IBGE,3519303,2
2026,Codigo IBGE,3519402,1
2026,Codigo IBGE,3519501,1
2026,Codigo IBGE,3519600,3
2026,Codigo IBGE,3519709,11
2026,Codigo IBGE,3519907,1
2026,Codigo IBGE,3520004,1
2026,Codigo IBGE,3520103,1
2026,Codigo IBGE,3520202,1
2026,Codigo IBGE,3520301,6
2026,Codigo IBGE,3520400,2
2026,Codigo IBGE,3520426,1
2026,Codigo IBGE,3520442,1
2026,Codigo IBGE,3520509,25
2026,Codigo IBGE,3520905,3
2026,Codigo IBGE,3521002,2
2026,Codigo IBGE,3521101,1
2026,Codigo IBGE,3521408,2
2026,Codigo IBGE,3521507,4
2026,Codigo IBGE,3521606,1
2026,Codigo IBGE,3521804,4
2026,Codigo IBGE,3521903,4
2026,Codigo IBGE,3522109,8
2026,Codigo IBGE,3522208,13
2026,Codigo IBGE,3522307,11
2026,Codigo IBGE,3522406,3
2026,Codigo IBGE,3522505,16
2026,Codigo IBGE,3522604,9
2026,Codigo IBGE,3522703,4
2026,Codigo IBGE,3522802,1
2026,Codigo IBGE,3523008,1
2026,Codigo IBGE,3523107,16
2026,Codigo IBGE,3523206,1
2026,Codigo IBGE,3523305,2
2026,Codigo IBGE,3523404,7
2026,Codigo IBGE,3523602,2
2026,Codigo IBGE,3523909,14
2026,Codigo IBGE,3524006,3
2026,Codigo IBGE,3524105,6
2026,Codigo IBGE,3524204,1
2026,Codigo IBGE,3524303,6
2026,Codigo IBGE,3524402,16
2026,Codigo IBGE,3524600,3
2026,Codigo IBGE,3524709,4
2026,Codigo IBGE,3524808,7
2026,Codigo IBGE,3525003,2
2026,Codigo IBGE,3525102,2
2026,Codigo IBGE,3525201,9
2026,Codigo IBGE,3525300,11
2026,Codigo IBGE,3525508,3
2026,Codigo IBGE,3525706,1
2026,Codigo IBGE,3525904,25
2026,Codigo IBGE,3526100,5
2026,Codigo IBGE,3526209,3
2026,Codigo IBGE,3526704,5
2026,Codigo IBGE,3526803,4
2026,Codigo IBGE,3526902,25
2026,Codigo IBGE,3527108,7
2026,Codigo IBGE,3527207,10
2026,Codigo IBGE,3527256,1
2026,Codigo IBGE,3527306,4
2026,Codigo IBGE,3527405,3
2026,Codigo IBGE,3527603,1
2026,Codigo IBGE,3527801,1
2026,Codigo IBGE,3528007,1
2026,Codigo IBGE,3528403,4
2026,Codigo IBGE,3528502,4
2026,Codigo IBGE,3528601,1
2026,Codigo IBGE,3528700,1
2026,Codigo IBGE,3528809,1
2026,Codigo IBGE,3528858,1
2026,Codigo IBGE,3529005,8
2026,Codigo IBGE,3529104,1
2026,Codigo IBGE,3529203,2
2026,Codigo IBGE,3529302,7
2026,Codigo IBGE,3529401,16
2026,Codigo IBGE,3529609,1
2026,Codigo IBGE,3529658,1
2026,Codigo IBGE,3529807,1
2026,Codigo IBGE,3529906,4
2026,Codigo IBGE,3530003,3
